Category Name,Place,RacerID,First Name,Last Name,Team Name,Time,License,Carried Points,Scored Points,
Men Elite,49,118868,Justin,Peck,,-1 LAP,,228.28160854646,221.24229880408,
Men Elite,50,214546,Matisse,Arys,,-1 LAP,,297.61041130664,223.42938509846,
Men Elite,51,196444,Morgan,Guérin,,-1 LAP,,264.52888486232,225.61647139283,
Men Elite,52,217651,Tom,Scott,,-2 LAPS,,241.46083544148,227.80355768721,
Men Elite,53,180523,Ruben,Lembrechts,,-2 LAPS,,246.0628672518,229.99064398158,
Men Elite,54,128339,Calvin,Conaway,,-2 LAPS,,252.36399015388,232.17773027596,
Men Elite,55,46688,Ben,Frederick,,-2 LAPS,,223.2738767745,234.36481657033,
Men Elite,56,196442,Mathieu,Kockelmann,,-3 LAPS,,244.34195659283,236.55190286471,
Men Elite,57,169873,Florian,Anderle,,-3 LAPS,,230.53466855334,238.73898915908,
Men Elite,58,184947,Jacob,Turner,,-3 LAPS,,264.32642068793,240.92607545346,
Men Elite,59,212188,Václav,Kratochvíl,,-3 LAPS,,227.82688515942,243.11316174783,
Men Elite,60,139485,Raphaël,Kockelmann,SEBMOTOBIKES CX TEAM,-3 LAPS,,239.00701203082,245.30024804221,
Men Elite,61,139631,Hijiri,Oda,,-3 LAPS,,202.15659210351,247.48733433659,
Men Elite,62,129917,Ethan,Delgrosso,COMPETITIVE EDGE RACING,-3 LAPS,,287.68492528509,249.67442063096,
Men Elite,63,199995,Liam,Sargent,,-3 LAPS,,266.96530792713,251.86150692534,
Men Elite,64,104456,Carden,King,,-4 LAPS,,259.75040757091,254.04859321971,
Men Elite,65,197061,Edoardo,Bolzan,,-4 LAPS,,281.78524464114,256.23567951409,
Men Elite,66,96228,Finn,Westover,,-4 LAPS,,314.23289307637,258.42276580846,
Men Elite,67,194041,Marcos,Gomez vega,,-4 LAPS,,266.11714064073,260.60985210284,
Men Elite,68,215489,Kosuke,Endo,OLANDA BASE/WATERSLEY,-4 LAPS,,262.51976430131,262.79693839721,
Men Elite,69,182060,Raito,Suzuki,,-4 LAPS,,196.6265907489,264.98402469159,
Men Elite,70,163571,Tetsuki,Kaji,OLANDA BASE/WATERSLEY,-5 LAPS,,268.24480231367,267.17111098596,
Men Elite,71,196589,Dovydas,Lukšas,,-5 LAPS,,279.67341512209,269.35819728034,
Men Elite,72,182063,Yuta,Okayama,OLANDA BASE/WATERSLEY,-5 LAPS,,241.24393589055,273.73236986909,
Men Elite,72,36284,Michael,Vanthourenhout,PAUWELS SAUZEN - BINGOAL,DNF,,134.19990890431,271.54528357472,
Men Elite,73,174014,Ward,Huybs,BALOISE TREK LIONS,DNF,,156.63353467191,275.91945616347,
Men Elite,74,186745,Filippo,Agostinacchio,FAS AIRPORT SERVICES - GUERCIOTTI ,DNF,,211.63402569328,278.10654245784,
Men Elite,75,175352,Simon,Wyllie,,DNF,,222.39119082663,280.29362875222,
Men Elite,76,110924,Ryan,Drummond,,DNF,,263.41390850648,282.48071504659,
Men Elite,77,175322,Huub,Artz,,DNF,,300.74381020451,284.66780134097,
Men Elite,78,159515,Matteo,Oberteicher,PETER PANE NAGEL CX TEAM,DNS,,246.37536393715,286.85488763534,
Men Junior,1,220838,Arthur,Van den boer,,0:44:07,,246.73119698822,209.11070462783,
Men Junior,2,219925,Mattia,Agostinacchio,,0:44:18,,240.09397585248,211.81364073395,
Men Junior,3,227529,Giel,Lejeune,,0:44:19,,251.21260819869,214.51657684008,
Men Junior,4,217763,Oscar,Amey,,0:45:05,,272.57936914275,217.2195129462,
Men Junior,5,218295,Mats,Vanden eynde,,0:45:14,,239.16775776841,219.92244905232,
Men Junior,6,219722,Kryštof,BAŽANT,,0:45:21,,243.66216112969,222.62538515845,
Men Junior,7,230056,Patrik,Pezzo rosola,,0:45:32,,250.2051531209,225.32832126457,
Men Junior,8,218319,Florian,Fery,,0:46:02,,251.42790192282,228.0312573707,
Men Junior,9,220818,Lennert,Meeusen,,0:46:23,,291.85130252966,230.73419347682,
Men Junior,10,218916,Stan,Van looy,,0:46:28,,305.7842234464,233.43712958295,
Men Junior,11,218289,Tomáš,HÁJEK,,0:46:31,,283.52297051181,236.14006568907,
Men Junior,12,220817,Mathias,De keersmaeker,,0:46:33,,289.10386348911,238.84300179519,
Men Junior,13,217764,Declan,Oldham,,0:46:42,,298.72048442008,241.54593790132,
Men Junior,14,227532,Jari,Van lee,,0:46:51,,281.05684796636,244.24887400744,
Men Junior,15,227541,Gijs,Winters,,0:46:56,,310.47062222201,246.95181011357,
Men Junior,16,220657,Thomas,Huitema,,0:47:05,,290.67516181783,249.65474621969,
Men Junior,17,218320,Gaël,Guillaume,,0:47:18,,266.64811644615,252.35768232582,
Men Junior,18,175722,Vilmer,Ekman,,0:47:22,,300.22455593315,255.06061843194,
Men Junior,19,218291,Lukáš,Kristl,,0:47:29,,275.52331751068,257.76355453806,
Men Junior,20,144113,Dylan,Haynes,,0:47:49,,274.23587215215,260.46649064419,
Men Junior,21,227377,Arthur,Limb,,0:47:56,,320.76151508212,263.16942675031,
Men Junior,22,217767,Jamie,Stewart,,0:48:09,,321.46232276849,265.87236285644,
Men Junior,23,218944,Oskar,Koudal,,0:48:10,,344.19579511493,268.57529896256,
Men Junior,24,218913,Nick,Wisse,,0:48:15,,303.19333427864,271.27823506868,
Men Junior,25,227535,Dima,Roels,,0:48:16,,327.48519361205,273.98117117481,
Men Junior,26,226839,Matt,Roijackers,,0:48:18,,339.18539117215,276.68410728093,
Men Junior,27,226834,David,Svoboda,,0:48:20,,285.86873938753,279.38704338706,
Men Junior,28,218287,Xander,Danckaarts,,0:48:23,,297.94877815217,282.08997949318,
Men Junior,29,231666,Leon,Atkins,,0:48:32,,291.74988192305,284.79291559931,
Men Junior,30,229634,Vincenzo,Carosi,,0:48:37,,262.59206295899,287.49585170543,
Men Junior,31,223470,Conor,Murphy,,0:48:37,,275.97663318728,290.19878781155,
Men Junior,32,157195,Porter,Melvin,,0:48:46,,289.33721390905,292.90172391768,
Men Junior,33,229588,Antonín,John,,0:48:50,,282.26333570512,295.6046600238,
Men Junior,34,218304,Lennox,Papi,,0:48:52,,345.13360707371,298.30759612993,
Men Junior,35,226843,Levi,Van dijk,,0:48:57,,376.11067250251,301.01053223605,
Men Junior,36,126347,Kian,Reid,,0:49:02,,313.05558030926,303.71346834218,
Men Junior,37,89618,Finn,Smith,,0:49:07,,368.21647887658,306.4164044483,
Men Junior,38,171334,Ethan,Brown,,0:49:07,,286.91399637486,309.11934055442,
Men Junior,39,220642,Matteï,Cacault,,0:49:09,,308.72335272578,311.82227666055,
Men Junior,40,226841,Seppe,Sprangers,,0:49:10,,396.08881095759,314.52521276667,
Men Junior,41,230020,Matse,Leys,,0:49:12,,354.70156633382,317.2281488728,
Men Junior,42,227556,Luca,Renders,,0:49:19,,360.60263373468,319.93108497892,
Men Junior,43,229641,Andrea,Tarallo,,0:49:31,,328.03989329729,322.63402108504,
Men Junior,44,218922,Vince,Ivens,,0:49:32,,365.31432665813,325.33695719117,
Men Junior,45,222170,Stan,Deram,,0:49:33,,305.36105515898,328.03989329729,
Men Junior,46,218927,Jip,Schouren,,0:49:46,,354.76572848454,330.74282940342,
Men Junior,47,220845,Esteban,Gourgin,,0:49:53,,324.87181922476,333.44576550954,
Men Junior,48,125442,Kalen,Brown,,0:49:54,,287.21871410902,336.14870161567,
Men Junior,49,202709,Fabrice,Dufresne,,0:50:08,,332.422722221,338.85163772179,
Men Junior,50,218948,Miel,Oreel,,0:50:13,,362.00507231341,341.55457382791,
Men Junior,51,227379,Matteo,Declercq,,0:50:18,,352.1150268296,344.25750993404,
Men Junior,52,227378,Jody,Mills,,0:50:31,,365.60385575256,346.96044604016,
Men Junior,53,176596,Vilmar,Aastrup,,0:50:37,,367.30760998949,349.66338214629,
Men Junior,54,186819,Desmond,Mohr,,0:50:42,,289.35973441201,352.36631825241,
Men Junior,55,102356,Jack,Bernhard,,0:50:48,,305.76260944873,355.06925435854,
Men Junior,56,227542,Ruben,Van duren,,0:51:02,,368.82325418814,357.77219046466,
Men Junior,57,219730,Tomáš,Meier,,-1 LAP,,360.0858365465,360.47512657078,
Men Junior,58,233376,Dario,Ingels,,-1 LAP,,400.42153138024,363.17806267691,
Men Junior,59,220820,Mathias,Bleux,,-1 LAP,,447.05113749676,365.88099878303,
Men Junior,60,200902,Grayson,Franks,,-1 LAP,,328.74790523052,368.58393488916,
Men Junior,61,224425,Ayato,Tajima,,-1 LAP,,362.67801120584,371.28687099528,
Men Junior,62,233648,Shuntaro,Yamada,,-1 LAP,,359.30128347211,373.9898071014,
Men Junior,63,219735,Eliáš,Hofman,,-1 LAP,,362.49004285923,376.69274320753,
Men Junior,64,202711,Thomas,Deniger,,-1 LAP,,372.80745250352,379.39567931365,
Men Junior,65,214496,Tanner,Beetge,,-1 LAP,,333.74611939435,382.09861541978,
Men Junior,66,232795,Danté,Flamez,,-1 LAP,,422.92736586258,384.8015515259,
Men Junior,67,226840,Senna,Scholten,,-1 LAP,,396.64706545249,387.50448763203,
Men Junior,68,223892,Timo,De baets,,-1 LAP,,417.81126872868,390.20742373815,
Men Junior,69,148524,Alec,Clements,,-1 LAP,,323.46094002591,392.91035984427,
Men Junior,70,213380,Thayer,Ask,,-1 LAP,,303.20665006942,395.6132959504,
Men Junior,71,227381,Theo,Sandell,,-1 LAP,,419.93740218205,398.31623205652,
Men Junior,72,170566,Hayden,Vimpani,,-1 LAP,,335.39722167905,401.01916816265,
Men Junior,73,220674,Isaac,Oliver,,-1 LAP,,348.35925308911,403.72210426877,
Men Junior,74,220675,Thomas,Lewis,,-1 LAP,,359.22455273792,406.4250403749,
Men Junior,75,230048,Milán,Podgornik,,-2 LAPS,,355.097205829,409.12797648102,
Men Junior,76,229599,Dániel,GYETKÓ,,-2 LAPS,,351.49086744888,411.83091258714,
Men Junior,77,149072,Ryan,Daly,,-2 LAPS,,353.40450580011,414.53384869327,
Men Junior,78,209489,Antoine,Massicotte,,-2 LAPS,,368.48786650591,417.23678479939,
Men Junior,79,221697,Teun,Paaimans,,-2 LAPS,,437.73581866033,419.93972090552,
Men Junior,80,231691,Joppe,Goovaerts,,-2 LAPS,,445.27459913994,422.64265701164,
Men Junior,81,227557,Stan,Nijs,,-2 LAPS,,485.13918298072,425.34559311776,
Men Junior,82,229603,Gáspár,Vizi,,-2 LAPS,,407.81091760707,428.04852922389,
Men Junior,83,232796,Clément,Dispa,,-3 LAPS,,449.85078962252,430.75146533001,
Men Junior,84,223893,Briek,Adams,,-3 LAPS,,422.6449958898,433.45440143614,
Men Junior,85,220826,Rune,Mutsaarts,,-4 LAPS,,454.18288412693,438.86027364839,
Men Junior,85,225591,Matteo,Vanden wijngaert,,DNF,,336.39568444815,436.15733754226,
Men Junior,86,219171,Fausto,DELMÉ,,DNF,,302.28493691534,441.56320975451,
Men Junior,87,218438,Luca,Bednarek,,DNF,,327.62594457319,444.26614586063,
Men Junior,88,218924,Daan,Dijkman,,DNF,,310.05105958724,446.96908196676,
Women Elite,1,25756,Lucinda,Brand,BALOISE TREK LIONS,0:48:16,,201.54166483496,187.04204949501,
Women Elite,2,112963,Ceylin,Del carmen alvarado,,0:48:45,,216.42189778115,193.2518698734,
Women Elite,3,112964,Inge,Van der heijden,CRELAN-CORENDON,0:49:20,,214.51031496042,199.4616902518,
Women Elite,4,196632,Leonie,Bentveld,PAUWELS SAUZEN - BINGOAL,0:50:27,,229.21619724082,205.6715106302,
Women Elite,5,18883,Sanne,Cant,CRELAN-CORENDON,0:50:53,,259.4183303937,211.88133100859,
Women Elite,6,150479,Aniek,Van alphen,CYCLOCROSS REDS,0:51:10,,248.55060816003,218.09115138699,
Women Elite,7,120902,Letizia,Borghesi,,0:51:28,,321.33030178623,224.30097176538,
Women Elite,8,132626,Anna,Kay,PROXIMUS - CYCLIS - ALPHAMOTORHOMES CT,0:51:46,,304.38342158563,230.51079214378,
Women Elite,9,201897,Ella,Maclean-howell,HEIZOMAT RADTEAM P/B HERRMANN,0:52:22,,271.01491319743,236.72061252218,
Women Elite,10,129811,Marthe,Truyen,,0:52:32,,293.18160647005,242.93043290057,
Women Elite,11,227563,Jamie,De beer,HEIZOMAT RADTEAM P/B HERRMANN,0:52:39,,325.3957792332,249.14025327897,
Women Elite,12,121947,Hélène,Clauzel,,0:52:47,,235.59236017961,255.35007365736,
Women Elite,13,169009,Judith,Krahl,HEIZOMAT RADTEAM P/B HERRMANN,0:53:05,,326.95630377798,261.55989403576,
Women Elite,14,186747,Lucia,Bramati,FAS AIRPORT SERVICES - GUERCIOTTI ,0:53:40,,323.24791897758,267.76971441416,
Women Elite,15,121946,Perrine,Clauzel,SEBMOTOBIKES CX TEAM,0:53:43,,333.87700733959,273.97953479255,
Women Elite,16,201916,Elena,Day,,0:53:55,,372.8038085319,280.18935517095,
Women Elite,17,196453,Electa,Gallezot,SEBMOTOBIKES CX TEAM,0:53:58,,326.78835467129,286.39917554934,
Women Elite,18,219132,Mille,Nielsen,,0:54:01,,443.48313508352,292.60899592774,
Women Elite,19,212583,Bloeme,Kalis,PROXIMUS - CYCLIS - ALPHAMOTORHOMES CT,0:54:08,,361.41162800096,298.81881630613,
Women Elite,20,46017,Lauren,Zoerner,COMPETITIVE EDGE RACING,0:54:28,,337.87031899465,305.02863668453,
Women Elite,21,212768,Regina,Bruchner,,0:54:29,,373.22040293574,311.23845706293,
Women Elite,22,175334,Anna,Flynn,,0:54:35,,368.91451607966,317.44827744132,
Women Elite,23,192479,Lotte,Baele,DE CEUSTER - BOUWPUNT,0:54:41,,377.90257890796,323.65809781972,
Women Elite,24,182701,Maïté,Barthels,,0:54:42,,386.11405771943,329.86791819811,
Women Elite,25,212715,Wendy,Bunea,,0:54:52,,332.9911162547,336.07773857651,
Women Elite,26,218283,Bára,JEŘÁBKOVÁ,,0:55:05,,334.5334564498,342.28755895491,
Women Elite,27,212166,Shanyl,De schoesitter,PAUWELS SAUZEN - BINGOAL,0:55:19,,374.08452521625,348.4973793333,
Women Elite,28,75651,Lizzy,Gunsalus,,0:55:25,,329.34419208586,354.7071997117,
Women Elite,29,202475,Hope,Inglis,,0:55:27,,370.57418353999,360.91702009009,
Women Elite,30,126658,Jorja,Bond,CXD TREK BIKES,0:55:29,,380.11033648194,367.12684046849,
Women Elite,31,196635,Febe,De smedt,PROXIMUS - CYCLIS - ALPHAMOTORHOMES CT,0:55:37,,382.88696990688,373.33666084689,
Women Elite,32,212173,Alexe,De raedemaeker,,0:55:37,,425.11516505118,379.54648122528,
Women Elite,33,160667,Tereza,Vaníčková,BRILON RACING TEAM MB,0:55:50,,387.63265026108,385.75630160368,
Women Elite,34,212439,Alice,Colling,,-1 LAP,,398.55914351471,391.96612198207,
Women Elite,35,202036,Xenna,De bruyckere,,-1 LAP,,409.81743259944,398.17594236047,
Women Elite,36,212716,Lea,Coraboeuf,,-1 LAP,,465.72140552862,404.38576273887,
Women Elite,37,212512,Kaija,Budde,PETER PANE NAGEL CX TEAM,-1 LAP,,397.35460660118,410.59558311726,
Women Elite,38,201917,Kacey,Eyeington,,-1 LAP,,435.04569570829,416.80540349566,
Women Elite,39,158564,Adeline,Hamilton,,-1 LAP,,463.59638181398,423.01522387405,
Women Elite,40,206605,Christiane,Bilodeau,,-2 LAPS,,391.68624803645,429.22504425245,
Women Elite,41,220687,Anna,Patterson,,-2 LAPS,,542.60400034102,435.43486463084,
Women Elite,42,138542,Lara,Defour,,-2 LAPS,,422.13173187144,441.64468500924,
Women Elite,43,202539,Juline,Delcommune,,-2 LAPS,,462.98543153293,447.85450538764,
Women Elite,44,159491,Tessa,Zwaenepoel,PROXIMUS - CYCLIS - ALPHAMOTORHOMES CT,-2 LAPS,,434.91452730574,454.06432576603,
Women Elite,45,214544,Anna,Panušová,BRILON RACING TEAM MB,-2 LAPS,,457.58526573404,460.27414614443,
Women Elite,46,212875,Meadow,Willems,OLANDA BASE/WATERSLEY,-2 LAPS,,505.26194686283,466.48396652282,
Women Elite,47,196456,Madeline,Cooper,,-2 LAPS,,428.40790864387,472.69378690122,
Women Elite,48,197000,Layla,Barthels,,-2 LAPS,,423.89871587666,478.90360727962,
Women Elite,49,202476,Freya,Whiteside,,-2 LAPS,,464.46753249895,485.11342765801,
Women Elite,50,207039,Giorgia,Secchi,,-2 LAPS,,477.73699217567,491.32324803641,
Women Elite,51,224954,Katja,Verkerk,,-2 LAPS,,447.10530748021,497.5330684148,
Women Elite,52,163593,Bridget,Wilson,,-2 LAPS,,444.39634438324,503.7428887932,
Women Elite,53,216125,Caroline,Andersson,,-2 LAPS,,440,509.9527091716,
Women Elite,54,230551,Nolwenn,Vaxillaire,,-2 LAPS,,537.79076539993,516.16252954999,
Women Elite,55,224021,Laure,Huybrechts,,-2 LAPS,,494.90145943108,522.37234992839,
Women Elite,56,196638,Chloë,Van den eede,PROXIMUS - CYCLIS - ALPHAMOTORHOMES CT,-2 LAPS,,571.53702463914,528.58217030678,
Women Elite,57,158489,Rylie,Cahill,,-2 LAPS,,419.91645013786,534.79199068518,
Women Elite,58,45411,Siobhan,Kelly,,-2 LAPS,,448.6040079684,541.00181106358,
Women Elite,59,190895,Lies´l,Schevenels,,-2 LAPS,,451.58796013884,547.21163144197,
Women Elite,60,230552,Faustine,Villar thiery,,-2 LAPS,,571.05257092622,553.42145182037,
Women Elite,61,219756,Aneta,DLOUHÁ,,-2 LAPS,,500.15444041755,559.63127219876,
Women Elite,62,201903,Florence,Lissaman,,-3 LAPS,,540.37538919054,565.84109257716,
Women Elite,63,201905,Hannah,Mcclorey,,-3 LAPS,,462.92534373601,572.05091295555,
Women Elite,64,150484,Isa,Pieterse,,-3 LAPS,,497.76671970427,578.26073333395,
Women Elite,65,222107,Pauline,Favreau,,-3 LAPS,,618.75085612834,584.47055371235,
Women Elite,66,202425,Alana,Polfliet,,-3 LAPS,,499.69617088458,590.68037409074,
Women Elite,67,195214,Emily,De cuyper,,-3 LAPS,,538.72094173547,596.89019446914,
Women Elite,68,185886,Anna,Munro,,-3 LAPS,,455.96772855972,603.10001484753,
Women Elite,69,229774,Georgia,Mahoney,,-3 LAPS,,546.57053488693,609.30983522593,
Women Elite,70,212174,Lucie,Adam,,-3 LAPS,,493.41517406691,615.51965560433,
Women Elite,71,230587,Flavia,Bunea,,-3 LAPS,,531.30616518154,621.72947598272,
Women Elite,72,159289,Ava,Shipman,,-3 LAPS,,498.33083389458,627.93929636112,
Women Elite,73,229564,Maria,Gutierrez perez,,-3 LAPS,,528.62609851344,634.14911673951,
Women Elite,74,196863,Ida,Ullstrand,,-4 LAPS,,508.54259469949,646.56875749631,
Women Elite,74,111771,Cassidy,Hickey,,DNF,,322.25205808777,640.35893711791,
Women Elite,75,136704,Matilde,Bolzan,,DNF,,501.37008367853,652.7785778747,
